date,close,high,low,open,volume
2015-05-13,10.548,10.548,8.789,8.789,86.000
2015-05-14,11.602,11.602,11.602,11.602,17.000
2015-05-15,12.764,12.764,12.764,12.764,15.000
2015-05-18,14.041,14.041,14.041,14.041,26.000
2015-05-19,15.447,15.447,15.447,15.447,6.000
2015-05-20,16.992,16.992,16.992,16.992,13.000
2015-05-21,18.692,18.692,18.692,18.692,33.000
2015-05-22,20.560,20.560,20.560,20.560,31.000
2015-05-25,22.617,22.617,22.617,22.617,64.000
2015-05-26,24.878,24.878,24.878,24.878,42.000
2015-05-27,27.367,27.367,27.367,27.367,34.000
2015-05-28,30.104,30.104,30.104,30.104,221.000
2015-05-29,33.115,33.115,33.115,33.115,325.000
2015-06-01,36.429,36.429,36.429,36.429,76.000
2015-06-02,40.071,40.071,40.071,40.071,113.000
2015-06-03,44.081,44.081,44.081,44.081,465.000
2015-06-04,48.488,48.488,48.488,48.488,1131.000
2015-06-05,53.337,53.337,53.337,53.337,652.000
2015-06-08,58.674,58.674,55.747,58.674,114647.000
2015-06-09,54.445,57.426,52.806,55.201,80351.000
2015-06-10,59.891,59.891,53.064,53.809,48910.000
2015-06-11,65.878,65.878,61.401,62.544,34441.000
2015-06-12,59.772,72.466,59.633,72.466,88799.000
2015-06-15,53.794,56.646,53.794,54.659,43344.000
2015-06-16,50.013,54.455,49.686,51.171,30808.000
2015-06-17,52.055,53.944,50.729,50.729,26519.000
2015-06-18,46.848,51.424,46.848,51.176,30859.000
2015-06-19,45.512,50.123,44.866,45.711,29248.000
2015-06-23,50.063,50.063,45.860,47.947,37863.000
2015-06-24,48.399,51.121,46.853,50.679,34338.000
2015-06-25,44.787,47.932,43.609,47.698,25720.000
2015-06-26,40.330,44.121,40.310,43.231,24074.000
2015-06-29,38.700,42.173,36.618,42.173,20466.000
2015-06-30,41.696,42.571,35.913,37.711,23394.000
2015-07-01,38.785,42.923,38.655,40.047,22208.000
2015-07-02,34.904,39.450,34.904,38.785,15785.000
2015-07-03,33.786,36.370,31.451,34.283,18109.000
2015-07-06,30.904,37.165,30.408,37.165,20638.000
2015-07-07,27.814,29.806,27.814,29.762,9493.000
2015-07-08,25.071,25.832,25.032,25.032,19804.000
2015-07-09,27.580,27.580,25.588,25.777,9255.000
2015-07-10,30.338,30.338,30.338,30.338,1319.000
2015-07-13,33.374,33.374,33.374,33.374,531.000
2015-07-14,36.713,36.713,36.713,36.713,3806.000
2015-07-15,36.270,39.714,36.270,38.009,37927.000
2015-07-16,37.721,38.556,32.797,32.842,24198.000
2015-07-17,39.440,40.553,36.469,38.198,37699.000
2015-07-20,38.745,40.340,37.935,38.263,29038.000
2015-07-21,40.340,41.736,37.513,38.258,27494.000
2015-07-22,39.748,40.394,38.640,39.748,19150.000
2015-07-23,43.723,43.723,39.450,39.748,21426.000
2015-07-24,42.213,46.208,41.984,44.220,32082.000
2015-07-27,37.990,43.316,37.990,40.245,22785.000
2015-07-28,36.022,38.640,34.189,34.830,17669.000
2015-07-29,38.690,39.152,34.531,36.896,12823.000
2015-07-30,37.945,40.911,37.562,38.258,16786.000
2015-07-31,36.772,38.934,35.774,37.115,11158.000
2015-08-03,33.096,36.757,33.096,36.216,13673.000
2015-08-04,35.600,35.600,33.344,33.344,10529.000
2015-08-05,35.530,36.757,34.785,35.038,12086.000
2015-08-06,34.606,36.022,34.035,34.616,7617.000
2015-08-07,36.663,36.752,34.969,34.969,12898.000
2015-08-10,39.669,40.196,36.991,37.413,16312.000
2015-08-11,39.500,41.636,39.003,39.167,17025.000
2015-08-12,37.915,39.997,37.910,38.993,12284.000
2015-08-13,39.495,39.699,37.264,37.612,9886.000
2015-08-14,40.692,41.736,40.633,40.981,20971.000
2015-08-17,41.040,41.726,39.888,39.997,21039.000
2015-08-18,36.936,41.229,36.936,40.593,16974.000
2015-08-19,37.090,37.706,33.846,35.088,12328.000
2015-08-20,34.780,36.683,34.780,36.683,10209.000
2015-08-21,32.276,34.576,32.196,34.045,9647.000
2015-08-24,29.046,30.706,29.046,30.303,5050.000
2015-08-25,26.140,27.461,26.140,26.140,9786.000
2015-08-26,24.252,27.426,23.606,26.135,22073.000
2015-08-27,25.240,25.722,23.357,25.330,12981.000
2015-08-28,27.128,27.486,25.340,25.707,13631.000
2015-08-31,25.146,27.004,25.146,26.830,9927.000
2015-09-01,22.632,24.733,22.632,24.371,9685.000
2015-09-02,20.868,23.601,20.620,20.868,9956.000
2015-09-07,21.837,22.736,21.365,21.380,8146.000
2015-09-08,23.799,24.023,21.718,21.718,11151.000
2015-09-09,25.613,25.916,23.993,24.097,16099.000
2015-09-10,25.071,25.827,24.495,24.843,8698.000
2015-09-11,25.687,25.936,25.042,25.191,10663.000
2015-09-14,23.119,25.787,23.119,25.638,7676.000
2015-09-15,21.101,22.855,20.918,22.120,7721.000
2015-09-16,23.213,23.213,21.062,21.449,7137.000
2015-09-17,22.870,24.589,22.860,23.551,9787.000
2015-09-18,23.625,23.839,23.104,23.352,6084.000
2015-09-21,25.946,25.946,23.253,23.601,10874.000
2015-09-22,28.028,28.410,25.986,26.433,19643.000
2015-09-23,27.973,28.674,26.835,27.074,15439.000
2015-09-24,30.770,30.770,29.314,29.314,23631.000
2015-09-25,28.226,30.497,27.695,30.308,29158.000
2015-09-28,30.537,30.547,27.799,27.824,17151.000
2015-09-29,30.234,31.545,30.010,30.333,21600.000
2015-09-30,28.037,30.332,27.818,29.487,30070.000
2015-10-08,30.550,30.729,28.385,29.368,37097.000
2015-10-09,31.196,31.683,29.507,29.805,42881.000
2015-10-12,32.379,33.064,30.829,31.246,41363.000
2015-10-13,32.041,32.468,31.147,31.296,29206.000
