date,close,high,low,open,volume
2016-12-01,11.5390,11.5390,9.6230,9.6230,102.0000
2016-12-02,12.6970,12.6970,12.6970,12.6970,132.0000
2016-12-05,13.9650,13.9650,13.9650,13.9650,90.0000
2016-12-06,15.3620,15.3620,15.3620,15.3620,48.0000
2016-12-07,16.9000,16.9000,16.9000,16.9000,119.0000
2016-12-08,18.5870,18.5870,18.5870,18.5870,266.0000
2016-12-09,20.4430,20.4430,20.4430,20.4430,391.0000
2016-12-12,22.4890,22.4890,22.4890,22.4890,456.0000
2016-12-13,24.7350,24.7350,24.7350,24.7350,827.0000
2016-12-14,27.2110,27.2110,27.2110,27.2110,629.0000
2016-12-15,29.9360,29.9360,29.9360,29.9360,874.0000
2016-12-16,32.9310,32.9310,32.9310,32.9310,927.0000
2016-12-19,36.2250,36.2250,36.2250,36.2250,2106.0000
2016-12-20,39.8480,39.8480,39.8480,39.8480,17307.0000
2016-12-21,38.5800,43.4220,37.8120,41.9440,309968.0000
2016-12-22,36.7540,39.8980,36.3940,38.5800,204437.0000
2016-12-23,33.4600,36.6940,33.1500,36.3740,160833.0000
2016-12-26,34.6970,35.0170,32.0520,32.9410,163584.0000
2016-12-27,33.6990,34.8270,33.3400,34.0390,105743.0000
2016-12-28,32.3120,33.6990,32.1620,33.6390,77509.0000
2016-12-29,32.1420,32.7810,31.8230,32.4910,44253.0000
2016-12-30,32.1620,32.7210,31.9420,32.1620,48416.0000
2017-01-03,32.9610,33.2100,32.1820,32.3920,59224.0000
2017-01-04,32.8810,33.0800,32.6510,32.9410,43783.0000
2017-01-05,32.1020,33.2100,32.0520,32.9210,48437.0000
2017-01-06,30.0960,31.8430,29.9660,31.5930,67749.0000
2017-01-09,30.2360,30.9340,29.3770,29.6960,37473.0000
2017-01-10,29.8160,30.7250,29.6470,30.1460,26546.0000
2017-01-11,28.6380,29.9560,28.6180,29.8360,38890.0000
2017-01-12,28.0790,28.9980,27.9400,28.6680,37280.0000
2017-01-13,27.0410,28.1490,26.9510,28.0000,42777.0000
2017-01-16,26.5520,27.4210,25.4540,26.9310,45470.0000
2017-01-17,27.9300,28.5090,26.2730,26.3530,57141.0000
2017-01-18,27.0410,27.7800,26.9310,27.7200,34222.0000
2017-01-19,27.7800,28.8080,26.3030,26.6020,57467.0000
2017-01-20,28.4390,28.6980,27.4010,27.5200,46391.0000
2017-01-23,29.4370,29.7860,28.5490,28.5490,51329.0000
2017-01-24,28.7580,29.2870,28.4490,29.2670,32489.0000
2017-01-25,29.2270,29.3270,28.4790,28.7180,32255.0000
2017-01-26,29.1870,29.6960,28.6580,28.9480,29063.0000
2017-02-03,28.4990,29.2470,28.1090,29.2470,25874.0000
2017-02-06,30.1660,30.2750,28.5590,28.7480,59272.0000
2017-02-07,29.7760,30.2460,29.4770,30.0560,38749.0000
2017-02-08,30.5650,30.9140,29.6070,29.6870,50262.0000
2017-02-09,31.1240,31.1340,30.1460,30.5250,50907.0000
2017-02-10,30.9040,31.7730,30.5550,31.1340,49490.0000
2017-02-13,31.3440,31.7130,30.3250,30.6750,37377.0000
2017-02-14,31.6430,31.6730,31.0640,31.2440,26592.0000
2017-02-15,31.6930,32.8210,31.4630,31.4630,57863.0000
2017-02-16,31.8630,32.0720,30.8440,31.4430,42644.0000
2017-02-17,30.9640,32.0020,30.8340,31.7230,29305.0000
2017-02-20,30.5050,30.9440,29.6470,30.6950,31304.0000
2017-02-21,31.2040,31.2440,30.3750,30.3950,25773.0000
2017-02-22,31.0340,31.2340,30.6650,31.1440,22170.0000
2017-02-23,32.2820,32.6010,30.7450,30.7450,61431.0000
2017-02-24,32.8810,32.9110,32.0720,32.2320,41500.0000
2017-02-27,32.7910,33.6790,32.3420,32.6510,46904.0000
2017-02-28,33.0210,33.0800,32.1420,32.6510,39643.0000
2017-03-01,32.7410,33.4400,32.4710,33.0400,34158.0000
2017-03-02,32.7910,33.3900,32.4620,32.5410,34451.0000
2017-03-03,32.2720,32.6410,31.9420,32.6310,27899.0000
2017-03-06,33.4900,33.5790,32.1220,32.1220,46947.0000
2017-03-07,34.3180,34.4180,33.1900,33.3400,50644.0000
2017-03-08,34.3280,34.5180,33.6990,34.0890,41860.0000
2017-03-09,33.8690,34.3080,33.5890,34.2780,30373.0000
2017-03-10,34.5380,35.4160,34.0390,34.0390,52415.0000
2017-03-13,34.7570,34.8270,33.4400,34.0390,35553.0000
2017-03-14,35.3760,35.7060,34.5380,34.7270,52446.0000
2017-03-15,37.0430,38.7300,35.0470,35.1870,84980.0000
2017-03-16,37.5520,38.4310,36.9830,36.9830,79098.0000
2017-03-17,36.6840,37.8520,36.5340,37.2830,53789.0000
2017-03-20,37.4230,37.4330,35.9650,36.4840,41222.0000
2017-03-21,37.3630,37.7920,36.8340,37.2330,30582.0000
2017-03-22,37.4030,37.7320,36.5340,37.1930,35068.0000
2017-03-23,36.9630,37.7320,34.9370,37.3430,46234.0000
2017-03-24,37.2030,37.3330,36.4940,36.7440,32720.0000
2017-03-27,37.0530,37.7120,36.7340,37.2530,22742.0000
2017-03-28,35.0570,37.1130,34.9870,36.8340,41051.0000
2017-03-29,32.4520,35.0670,32.1620,34.9470,48107.0000
2017-03-30,32.2220,33.2100,31.7530,32.6010,32574.0000
2017-03-31,32.2120,32.5510,31.1540,32.3020,24591.0000
2017-04-05,32.7610,33.0800,31.2740,32.2020,20821.0000
2017-04-06,32.9010,33.4300,32.6310,32.7410,17510.0000
2017-04-07,32.7410,33.0300,32.4420,32.8410,15498.0000
2017-04-10,32.4620,33.6390,31.8930,33.0400,24202.0000
2017-04-11,32.4120,32.5010,31.4430,31.9920,19585.0000
2017-04-12,32.8010,33.6190,32.3420,32.8510,33492.0000
2017-04-13,32.9110,33.2900,32.7010,33.0110,21062.0000
2017-04-14,32.3820,32.9110,32.1420,32.9110,14262.0000
2017-04-17,31.0640,31.7930,30.5450,31.4430,24088.0000
2017-04-18,31.0640,31.5230,30.8050,31.0940,10130.0000
2017-04-19,31.1440,31.3830,30.7450,31.2440,15249.0000
2017-04-20,29.9660,31.3540,28.9480,31.1440,27128.0000
2017-04-21,30.7850,30.8140,29.6070,30.0560,20017.0000
2017-04-24,31.1140,31.2040,30.0860,30.5650,20757.0000
2017-04-25,32.0620,32.2420,30.9440,31.0440,20061.0000
2017-04-26,33.7890,34.4380,32.6610,32.8410,40438.0000
2017-04-27,34.4880,34.6180,33.3700,33.4900,33678.0000
2017-04-28,34.9070,35.1870,33.9690,33.9690,26915.0000
2017-05-02,34.4180,35.0870,34.1380,34.7470,18369.0000
2017-05-03,34.5480,35.0370,34.1880,34.4680,15585.0000
2017-05-04,33.9290,34.6870,33.7590,34.3180,16625.0000
2017-05-05,33.9390,35.2760,33.7790,33.9390,24366.0000
2017-05-08,34.1780,34.9370,33.6790,33.9390,20546.0000
2017-05-09,36.6840,36.7440,33.6890,34.1380,51451.0000
2017-05-10,35.6860,37.0330,35.6360,36.4840,36991.0000
2017-05-11,35.3660,35.9250,34.0890,35.5760,51540.0000
2017-05-12,34.8470,35.7360,34.5380,35.0170,21350.0000
2017-05-15,36.6840,36.8040,34.9870,35.1770,37534.0000
2017-05-16,36.6940,36.7140,35.6560,36.3640,35223.0000
2017-05-17,36.0150,37.7920,35.9250,36.8140,27732.0000
2017-05-18,35.3460,36.4040,35.1470,35.1470,23109.0000
2017-05-19,35.0870,35.9150,35.0370,35.2460,12367.0000
2017-05-22,32.7510,35.2860,32.2420,34.9870,37073.0000
2017-05-23,31.9130,33.2700,31.7430,33.2700,17130.0000
2017-05-24,32.6910,32.7910,31.4330,31.7930,13211.0000
2017-05-25,32.8210,33.0800,31.8230,32.7410,11410.0000
2017-05-26,32.9610,33.3200,32.6610,32.6610,9730.0000
2017-05-31,32.3720,34.4380,32.3420,34.4380,14017.0000
2017-06-01,31.4330,32.7410,30.9440,31.9420,16202.0000
2017-06-02,32.8610,33.1900,31.4030,31.4030,15031.0000
2017-06-05,35.0370,35.2760,33.0900,33.0900,26934.0000
2017-06-06,35.1070,35.4860,34.6580,34.8870,15221.0000
2017-06-07,35.7160,36.0450,34.9470,35.0870,31306.0000
2017-06-08,35.9350,36.1550,34.9670,35.5960,27565.0000
2017-06-09,35.6360,36.1750,35.2370,35.5960,17345.0000
2017-06-12,35.6260,36.1350,35.2460,35.2460,13941.0000
2017-06-13,36.2750,36.8140,35.0870,35.4960,22709.0000
2017-06-14,35.5560,36.4640,35.3360,36.2250,20455.0000
2017-06-15,37.3830,38.1310,34.9470,35.5460,40946.0000
2017-06-16,37.1730,37.6720,36.8140,37.3330,17967.0000
2017-06-19,36.8540,37.4330,36.1250,37.4030,16652.0000
2017-06-20,36.7140,37.6320,36.3640,36.9230,13718.0000
2017-06-21,38.2210,38.6500,36.4440,36.7140,36006.0000
2017-06-22,37.8720,39.3890,37.4130,37.8820,37510.0000
2017-06-23,37.9100,38.7900,36.7000,38.0500,30621.0000
2017-06-26,38.0900,38.1900,37.2100,37.7000,21095.0000
2017-06-27,39.7900,40.3500,37.8800,38.0000,36748.0000
2017-06-28,39.5900,40.1000,39.0500,39.2800,21986.0000
2017-06-29,39.0700,39.7300,38.9000,39.5900,16496.0000
2017-06-30,40.9500,41.2400,38.8000,38.9600,34474.0000
2017-07-03,40.8800,41.1800,40.3000,40.7200,18262.0000
2017-07-04,40.1000,41.9900,39.6200,40.8100,27509.0000
2017-07-05,41.1600,41.2200,39.8300,40.2500,24102.0000
2017-07-06,40.5000,41.5400,39.8000,40.9900,27572.0000
2017-07-07,40.5000,41.5800,39.9200,40.2300,24706.0000
2017-07-10,38.3000,40.3000,38.2000,40.2100,29332.0000
2017-07-11,38.0100,39.0500,37.6200,38.3000,18818.0000
2017-07-12,38.8800,38.9400,37.8100,37.8100,18768.0000
2017-07-13,38.4800,38.9000,38.2300,38.8900,8641.0000
2017-07-14,36.9000,38.6000,36.8200,38.4800,27598.0000
2017-07-17,34.9000,36.7100,34.6000,36.1200,35313.0000
2017-07-18,35.5500,35.8000,34.6000,35.0000,14482.0000
2017-07-19,35.9500,35.9900,35.2000,35.5500,13266.0000
2017-07-20,34.9900,36.6500,34.4500,35.7300,26461.0000
2017-07-21,35.0400,35.9000,34.6900,34.6900,12450.0000
2017-07-24,35.1500,35.3500,34.6000,35.1000,9982.0000
2017-07-25,36.6000,36.9200,35.2800,35.2800,25248.0000
2017-07-26,36.1500,36.7800,36.0000,36.6500,16257.0000
2017-07-27,37.5800,37.7400,35.3200,36.1000,40895.0000
2017-07-28,36.8500,37.3700,36.7000,37.3700,19162.0000
2017-07-31,36.3000,36.7500,35.6600,36.7500,19131.0000
2017-08-01,35.9400,36.4600,35.7000,36.4600,11809.0000
2017-08-02,34.9900,36.1000,34.5100,35.7100,19374.0000
2017-08-03,35.4400,36.2400,34.8600,35.0500,17017.0000
2017-08-04,34.8400,35.5800,34.8000,35.5800,10683.0000
2017-08-07,35.2100,35.7800,34.7600,34.8400,8493.0000
2017-08-08,35.6000,35.8900,35.0000,35.2200,11010.0000
2017-08-09,36.9800,37.1200,35.4000,35.4000,20118.0000
2017-08-10,37.2700,37.8800,36.6300,36.9000,21375.0000
2017-08-11,36.7000,37.3500,36.4800,36.9600,13635.0000
2017-08-14,38.1400,38.3000,36.5900,36.6500,20434.0000
2017-08-15,38.1300,38.5700,37.6100,38.0300,10939.0000
2017-08-16,38.4200,38.5800,37.7200,37.8300,13264.0000
2017-08-17,38.5300,40.0900,38.1200,38.1200,25720.0000
2017-08-18,39.3700,40.3000,38.8000,39.6000,40317.0000
2017-08-21,38.1500,39.8800,37.9200,39.4500,34783.0000
2017-08-22,40.7900,41.7500,38.0000,38.3300,58405.0000
2017-08-23,40.1200,41.3500,39.5000,40.5000,33856.0000
2017-08-24,39.4500,40.5000,38.8800,39.8300,26048.0000
2017-08-25,40.0800,40.5700,39.2500,39.5500,19493.0000
2017-08-28,40.9000,41.7800,39.8800,40.1500,35441.0000
2017-08-29,39.8700,40.9000,39.7600,40.7000,23148.0000
2017-08-30,39.3500,40.6200,39.2400,39.8700,20238.0000
2017-08-31,41.7000,42.1000,39.1300,39.9000,49322.0000
2017-09-01,40.8200,41.7400,40.4500,41.4900,46712.0000
2017-09-04,42.7400,43.9000,40.4800,40.8800,54084.0000
