date,close,high,low,open,volume
2017-05-02,14.203,14.203,11.839,11.839,43.000
2017-05-03,15.623,15.623,15.623,15.623,45.000
2017-05-04,17.182,17.182,17.182,17.182,45.000
2017-05-05,18.901,18.901,18.901,18.901,70.000
2017-05-08,20.788,20.788,20.788,20.788,241.000
2017-05-09,22.864,22.864,22.864,22.864,440.000
2017-05-10,25.148,25.148,25.148,25.148,346.000
2017-05-11,27.661,27.661,27.661,27.661,565.000
2017-05-12,30.432,30.432,30.432,30.432,1504.000
2017-05-15,33.471,33.471,33.471,33.471,837.000
2017-05-16,36.818,36.818,35.487,36.818,163911.000
2017-05-17,38.496,40.423,34.842,35.835,170095.000
2017-05-18,34.643,36.719,34.643,36.053,117390.000
2017-05-19,32.468,34.256,31.832,33.382,79874.000
2017-05-22,33.034,34.067,32.100,32.577,58524.000
2017-05-23,30.918,33.163,30.352,31.981,54214.000
2017-05-24,30.988,31.246,29.478,30.988,54363.000
2017-05-25,32.210,32.478,29.379,30.680,63171.000
2017-05-26,32.805,33.451,31.812,31.882,57874.000
2017-05-31,32.696,34.861,32.160,34.265,75169.000
2017-06-01,32.080,32.686,30.253,31.216,56693.000
2017-06-02,33.689,33.739,30.988,31.286,48230.000
2017-06-05,33.064,34.504,32.964,34.146,37079.000
2017-06-06,33.789,33.868,31.792,32.279,33230.000
2017-06-07,34.285,35.259,33.530,33.679,76879.000
2017-06-08,33.362,34.414,33.074,33.967,45106.000
2017-06-09,34.434,34.792,32.845,32.845,54211.000
2017-06-12,31.912,33.759,31.792,33.491,41111.000
2017-06-13,33.600,34.226,31.584,31.961,43506.000
2017-06-14,33.302,33.570,32.676,33.570,20217.000
2017-06-15,34.355,34.702,32.954,32.954,52390.000
2017-06-16,35.576,35.616,34.007,34.126,44844.000
2017-06-19,35.040,35.735,34.315,35.338,42487.000
2017-06-20,34.603,35.249,34.375,34.762,21449.000
2017-06-21,35.636,35.706,34.206,34.265,42853.000
2017-06-22,34.057,35.845,33.898,35.457,27940.000
2017-06-23,34.583,34.742,33.670,34.166,29789.000
2017-06-26,34.643,35.259,34.275,34.663,24034.000
2017-06-27,34.186,34.971,33.977,34.673,23326.000
2017-06-28,34.851,35.050,33.848,34.186,32547.000
2017-06-29,34.474,35.100,34.067,34.941,25934.000
2017-06-30,35.318,35.427,33.779,33.967,38891.000
2017-07-03,35.497,35.547,34.812,35.139,34755.000
2017-07-04,35.328,35.805,34.961,35.358,37564.000
2017-07-05,35.279,35.537,34.683,35.537,37799.000
2017-07-06,34.514,35.279,34.335,35.080,34532.000
2017-07-07,35.795,35.855,33.868,33.868,49191.000
2017-07-10,35.656,35.855,35.060,35.557,30726.000
2017-07-11,36.421,36.937,35.189,35.487,61284.000
2017-07-12,36.709,37.007,35.427,36.450,38088.000
2017-07-13,36.292,36.997,35.616,36.739,44661.000
2017-07-14,34.007,36.272,33.779,36.272,65111.000
2017-07-17,33.868,34.434,30.610,33.570,36371.000
2017-07-18,35.179,35.229,32.954,33.272,30293.000
2017-07-19,34.971,35.279,34.365,35.189,20240.000
2017-07-20,35.855,36.153,34.365,34.365,36145.000
2017-07-21,35.725,36.123,35.020,35.725,24705.000
2017-07-24,38.705,39.261,34.782,35.457,66738.000
2017-07-25,38.765,40.225,37.543,38.814,51144.000
2017-07-26,38.775,39.728,37.762,38.338,36647.000
2017-07-27,39.321,40.026,38.139,38.864,54877.000
2017-07-28,40.284,40.533,38.636,39.033,63803.000
2017-07-31,42.300,43.105,40.721,41.069,75809.000
2017-08-01,42.251,42.658,40.334,41.714,50230.000
2017-08-02,38.030,46.472,38.030,42.251,98298.000
2017-08-03,34.226,34.226,34.226,34.226,4142.000
2017-08-04,30.799,32.736,30.799,30.799,97333.000
2017-08-07,31.306,31.415,29.776,29.786,52727.000
2017-08-08,32.239,32.349,30.799,31.216,40715.000
2017-08-09,32.905,33.123,31.782,32.080,49149.000
2017-08-10,33.362,33.411,32.180,32.776,28247.000
2017-08-11,33.352,33.670,33.024,33.650,18773.000
2017-08-14,36.202,36.411,32.796,32.796,39906.000
2017-08-15,36.004,36.510,35.259,35.845,25515.000
2017-08-16,36.083,36.133,34.941,35.457,25028.000
2017-08-17,37.205,37.742,35.557,35.954,33171.000
2017-08-18,36.093,36.788,35.457,36.748,37280.000
2017-08-21,36.302,36.649,35.060,36.023,19198.000
2017-08-22,36.619,37.632,36.053,36.302,39449.000
2017-08-23,37.066,37.553,36.053,36.202,26699.000
2017-08-24,36.311,36.927,35.964,36.927,19703.000
2017-08-25,37.086,37.225,35.934,36.153,24045.000
2017-08-28,37.632,37.940,37.046,37.046,38882.000
2017-08-29,38.894,39.132,37.325,37.543,45529.000
2017-08-30,38.377,39.281,37.771,38.437,26818.000
2017-08-31,38.973,39.231,37.950,38.377,34191.000
2017-09-01,38.685,40.662,38.040,39.470,41056.000
2017-09-04,38.437,38.834,37.742,38.735,32861.000
2017-09-05,38.278,38.487,37.245,38.437,23792.000
2017-09-06,37.821,37.940,37.076,37.940,18320.000
2017-09-07,38.914,39.231,37.454,37.642,39475.000
2017-09-08,38.626,39.112,37.672,38.924,25400.000
2017-09-11,38.457,38.814,38.338,38.536,11826.000
2017-09-12,39.827,40.274,38.546,38.546,46916.000
2017-09-13,39.261,40.036,39.003,39.837,21334.000
2017-09-14,39.559,39.778,38.755,39.132,19326.000
2017-09-15,42.350,42.837,39.043,39.510,51694.000
2017-09-18,42.678,42.817,41.377,41.466,38808.000
2017-09-19,42.161,42.986,41.714,42.698,30663.000
2017-09-20,42.340,43.453,42.012,42.012,34226.000
2017-09-21,43.314,43.919,41.913,42.310,37418.000
2017-09-22,45.270,45.548,43.006,43.602,63712.000
2017-09-25,45.757,46.234,44.694,44.992,43406.000
2017-09-26,45.677,46.035,44.704,45.588,21335.000
2017-09-27,45.151,45.707,44.595,45.687,25622.000
2017-09-28,45.161,45.230,43.204,44.942,40941.000
2017-09-29,46.045,46.184,44.098,45.042,58868.000
2017-10-09,45.856,46.472,45.489,46.184,22646.000
2017-10-10,48.428,48.528,45.618,45.856,27644.000
2017-10-11,50.286,51.150,47.972,47.972,24888.000
2017-10-12,50.544,51.637,49.461,50.276,24440.000
2017-10-13,49.829,50.653,49.064,50.653,23027.000
2017-10-16,49.551,49.809,48.478,49.461,17058.000
2017-10-17,48.280,50.554,44.595,49.759,44362.000
2017-10-18,47.594,48.170,45.350,47.117,51660.000
2017-10-19,45.558,46.671,45.359,46.671,29592.000
2017-10-20,46.214,46.671,45.518,45.687,18941.000
2017-10-23,45.687,46.671,44.694,46.671,14342.000
2017-10-24,41.119,46.283,41.119,45.340,48047.000
2017-10-25,40.542,41.685,37.851,37.851,20459.000
2017-10-26,42.668,42.708,39.947,40.225,21613.000
2017-10-27,44.476,45.568,42.410,42.479,37621.000
2017-10-30,44.396,44.883,43.184,44.883,48032.000
2017-10-31,47.465,47.773,44.446,44.714,41157.000
2017-11-01,47.465,48.051,46.879,47.604,22791.000
2017-11-02,47.366,48.190,46.412,47.376,26587.000
2017-11-03,47.594,48.319,46.363,47.286,31967.000
2017-11-06,47.515,47.684,46.680,47.574,18639.000
2017-11-07,49.124,49.650,47.187,47.554,47932.000
2017-11-08,44.207,48.657,44.207,48.657,37002.000
2017-11-09,44.476,46.174,40.920,40.920,42753.000
2017-11-10,44.634,45.667,43.999,44.207,27198.000
2017-11-13,40.175,44.575,40.175,44.565,132630.000
2017-11-14,37.722,40.205,36.162,36.162,113983.000
2017-11-15,33.967,36.371,33.948,36.153,72997.000
2017-11-16,33.123,34.941,33.004,34.077,49688.000
2017-11-17,29.995,32.786,29.816,32.776,58782.000
2017-11-20,30.889,31.167,28.485,29.975,58135.000
2017-11-21,29.965,31.028,29.299,30.640,33560.000
2017-11-22,29.518,30.511,29.081,30.193,28294.000
2017-11-23,27.998,29.558,27.939,29.508,32328.000
2017-11-24,27.124,27.869,27.045,27.790,28475.000
2017-11-27,27.283,27.700,26.826,27.154,22416.000
2017-11-28,27.849,27.909,26.995,26.995,20579.000
2017-11-29,28.147,28.286,27.571,27.889,26446.000
2017-11-30,29.438,29.697,27.929,27.969,43491.000
2017-12-01,29.160,29.478,28.783,29.438,23701.000
2017-12-04,27.373,29.001,27.114,29.001,28016.000
2017-12-05,26.221,27.710,25.625,26.866,22784.000
2017-12-06,26.578,26.598,25.307,25.307,21758.000
2017-12-07,26.032,26.479,25.853,26.479,15731.000
2017-12-08,26.469,26.767,25.823,25.962,20559.000
2017-12-11,26.628,26.906,26.469,26.687,16945.000
2017-12-12,25.684,26.707,25.635,26.707,17497.000
2017-12-13,26.022,26.072,25.535,25.535,9235.000
2017-12-14,25.972,26.151,25.476,26.052,13062.000
2017-12-15,26.290,26.697,25.774,25.784,19591.000
2017-12-18,25.784,26.310,25.635,26.211,12031.000
2017-12-19,25.823,26.101,25.654,25.754,11584.000
2017-12-20,24.890,25.873,24.860,25.823,16569.000
2017-12-21,25.118,25.327,24.512,24.939,16280.000
2017-12-22,24.790,25.416,24.741,25.217,9911.000
2017-12-25,24.324,24.979,23.867,24.979,12178.000
2017-12-26,25.188,25.486,24.105,24.343,16658.000
2017-12-27,25.356,26.022,25.207,25.257,19098.000
