date,close,high,low,open,volume
2018-03-28,12.280,12.280,10.240,10.240,426.000
2018-03-29,13.510,13.510,13.510,13.510,142.000
2018-03-30,14.860,14.860,14.860,14.860,158.990
2018-04-02,16.350,16.350,16.350,16.350,727.660
2018-04-03,17.990,17.990,17.990,17.990,1719.000
2018-04-04,19.790,19.790,19.790,19.790,1487.060
2018-04-09,21.770,21.770,21.770,21.770,2685.000
2018-04-10,23.950,23.950,23.950,23.950,1644.270
2018-04-11,26.350,26.350,26.350,26.350,1418.000
2018-04-16,28.990,28.990,28.730,28.990,104596.000
2018-04-17,31.890,31.890,29.000,30.000,426218.000
2018-04-18,32.800,34.440,28.700,29.880,383844.490
2018-04-19,30.380,33.990,30.040,31.500,334781.580
2018-04-20,27.340,28.730,27.340,28.000,220294.970
2018-04-23,28.670,29.400,26.230,26.230,235487.000
2018-04-24,28.870,29.480,27.280,28.190,242039.000
2018-04-25,28.050,29.800,27.880,28.180,203851.000
2018-04-26,25.580,28.500,25.450,28.310,183822.970
2018-04-27,25.830,25.990,24.770,25.350,125129.420
2018-05-02,26.190,26.300,24.730,25.900,129002.560
2018-05-03,26.700,27.490,25.620,25.810,178861.920
2018-05-04,27.250,29.350,26.180,26.180,210430.550
2018-05-07,28.040,28.600,26.700,27.580,202279.610
2018-05-08,28.360,29.000,27.160,27.400,212960.650
2018-05-09,31.200,31.200,27.750,28.400,354296.380
2018-05-10,34.320,34.320,29.820,30.200,336242.570
2018-05-11,37.750,37.750,36.000,37.260,182967.910
2018-05-14,41.530,41.530,38.000,41.530,302077.000
2018-05-17,45.680,45.680,43.100,44.000,156655.000
2018-05-18,50.250,50.250,48.210,50.000,127970.560
2018-05-21,55.280,55.280,55.280,55.280,13670.880
2018-05-22,60.810,60.810,58.000,60.740,312005.770
2018-05-23,60.990,62.500,59.010,60.980,291938.920
2018-05-24,67.090,67.090,59.550,61.990,250884.000
2018-06-01,60.380,72.800,60.380,72.800,336466.000
2018-06-04,54.340,57.350,54.340,55.500,86428.950
2018-06-05,53.370,55.480,51.700,54.000,281684.470
2018-06-06,52.950,55.370,52.180,54.150,237652.610
2018-06-07,50.530,53.500,49.880,51.580,262602.890
2018-06-08,51.250,51.750,50.120,50.700,186273.450
2018-06-11,51.750,53.330,49.490,49.850,214734.160
2018-06-12,51.400,51.950,48.510,51.000,201928.260
2018-06-13,50.400,55.000,50.200,50.690,308240.420
2018-06-14,45.360,47.930,45.360,46.880,250116.420
2018-06-15,43.000,45.850,42.270,45.550,209522.040
2018-06-19,42.300,43.580,40.100,41.610,174650.850
2018-06-20,43.180,44.820,42.000,42.500,204167.460
2018-06-21,39.700,42.500,39.560,41.930,180124.000
2018-06-22,43.670,43.670,39.010,39.860,249062.000
2018-06-25,48.040,48.040,43.880,44.660,188445.350
2018-06-26,47.170,52.840,47.010,50.400,446320.370
2018-06-27,49.230,51.890,44.680,45.500,387258.990
2018-06-28,44.310,50.360,44.310,48.500,317609.810
2018-06-29,44.140,44.500,41.710,42.080,224606.560
2018-07-02,42.980,44.940,42.080,43.880,181844.150
2018-07-03,43.760,44.350,41.720,43.130,195306.540
2018-07-04,40.730,42.780,40.000,42.780,196898.150
2018-07-05,37.830,41.160,37.660,40.200,161481.420
2018-07-06,39.230,41.460,38.070,38.400,192246.250
2018-07-09,40.190,40.680,38.700,39.760,149565.000
2018-07-10,41.300,41.800,39.430,40.140,177769.000
2018-07-11,39.830,39.990,38.310,39.970,143047.000
2018-07-12,40.860,41.930,39.500,39.700,163277.800
2018-07-13,40.200,41.490,40.110,40.250,125742.920
2018-07-16,40.800,41.880,40.200,40.210,118428.290
2018-07-17,40.100,42.500,38.500,41.700,144709.150
2018-07-18,38.250,39.870,38.000,39.390,118773.000
2018-07-19,36.550,38.430,35.550,37.800,120885.000
2018-07-20,36.900,37.370,36.280,36.430,77319.000
2018-07-23,36.150,37.120,35.670,36.950,76192.460
2018-07-24,36.920,37.150,36.000,36.420,84626.460
2018-07-25,36.020,37.340,35.840,37.240,85646.970
2018-07-26,35.340,36.300,34.500,36.280,97026.990
2018-07-27,34.670,35.790,34.610,35.320,67025.360
2018-07-30,33.360,34.870,32.960,34.520,74857.370
2018-07-31,34.470,35.510,33.470,33.500,107219.390
2018-08-01,33.010,34.250,32.880,33.850,87042.470
2018-08-02,34.010,35.860,32.520,33.010,135502.640
2018-08-03,33.730,34.880,33.700,34.000,94965.090
2018-08-06,30.360,32.720,30.360,32.720,103909.570
2018-08-07,32.370,33.400,30.510,30.700,128616.430
