date,open,close,high,low,volume
2014-01-27,9.706,11.65,11.65,9.706,40150.0
2014-01-28,12.389,12.816,12.816,11.843,133909.0
2014-01-29,12.449,11.536,12.449,11.536,79790.0
2014-01-30,10.777,10.44,11.139,10.38,53915.0
2014-02-07,10.167,10.564,10.643,10.167,39293.0
2014-02-10,10.663,11.248,11.387,10.494,62407.0
2014-02-11,11.085,11.883,12.086,10.936,79382.0
2014-02-12,11.754,13.073,13.073,11.64,100108.0
2014-02-13,12.994,12.285,12.994,12.181,78004.0
2014-02-14,12.25,13.336,13.51,12.25,83865.0
2014-02-17,13.495,14.67,14.67,13.202,92605.0
2014-02-18,14.383,14.78,15.672,14.135,90842.0
2014-02-19,14.532,13.936,14.75,13.391,62154.0
2014-02-20,14.05,13.807,14.601,13.192,51770.0
2014-02-21,13.644,13.713,14.036,13.341,30971.0
2014-02-24,13.688,13.907,13.931,13.55,29426.0
2014-02-25,14.026,13.029,14.626,12.811,56313.0
2014-02-26,12.746,12.657,12.796,11.903,31459.0
2014-02-27,12.622,12.26,13.088,12.23,26523.0
2014-02-28,12.062,13.485,13.485,11.962,44362.0
2014-03-03,13.594,14.834,14.834,13.589,66308.0
2014-03-04,15.261,14.199,15.702,13.897,85749.0
2014-03-05,14.036,13.654,14.229,13.515,41650.0
2014-03-06,13.639,14.705,15.018,13.277,59308.0
2014-03-07,14.556,13.589,14.591,13.589,45176.0
2014-03-10,13.341,13.143,13.579,12.776,25508.0
2014-03-11,13.143,13.664,14.06,13.113,28462.0
2014-03-12,13.44,13.267,13.624,12.622,29321.0
2014-03-13,13.143,13.108,13.416,12.969,17306.0
2014-03-14,12.959,13.049,13.316,12.9,14562.0
2014-03-17,12.91,13.083,13.153,12.91,14556.0
2014-03-18,13.083,13.113,13.564,13.044,20763.0
2014-03-19,12.954,12.687,13.113,12.463,22978.0
2014-03-20,12.597,12.156,12.781,12.156,14273.0
2014-03-21,12.101,12.379,12.513,11.933,13947.0
2014-03-24,12.315,11.591,12.369,11.412,21599.0
2014-03-25,11.571,11.62,11.893,11.516,12924.0
2014-03-26,11.655,11.853,12.225,11.63,17409.0
2014-03-27,11.829,11.253,11.829,11.248,16241.0
2014-03-28,11.253,11.357,11.729,10.752,24416.0
2014-03-31,11.253,11.01,11.397,10.911,11755.0
2014-04-01,11.01,11.224,11.357,10.971,11319.0
2014-04-02,11.224,11.476,11.546,10.916,15866.0
2014-04-03,11.372,11.417,11.829,11.293,17571.0
2014-04-04,11.323,11.452,11.551,11.243,10523.0
2014-04-08,11.362,11.645,11.774,11.169,15376.0
2014-04-09,11.645,11.943,12.042,11.605,20989.0
2014-04-10,11.903,12.047,12.558,11.848,33067.0
2014-04-11,11.829,11.556,11.829,11.516,17334.0
2014-04-14,11.536,11.566,11.705,11.536,10317.0
2014-04-15,11.407,11.214,11.407,11.174,13265.0
2014-04-16,11.204,11.159,11.293,11.075,7198.0
2014-04-17,11.233,11.248,11.397,11.184,7811.0
2014-04-18,11.248,11.382,11.397,11.174,7403.0
2014-04-21,11.308,11.432,11.719,11.174,16765.0
2014-04-22,11.407,11.144,11.496,10.985,12160.0
