date,close,high,low,open,volume
2010-01-28,7.157,7.525,7.120,7.368,2963118.330
2010-01-29,7.185,7.304,7.056,7.102,1319736.940
2010-02-01,7.093,7.221,6.992,7.074,620271.620
2010-02-02,6.744,7.148,6.679,7.129,864778.260
2010-02-03,6.872,6.900,6.431,6.707,835520.530
2010-02-04,6.964,7.129,6.707,6.716,941325.020
2010-02-05,6.780,6.881,6.670,6.707,439357.960
2010-02-08,6.826,6.946,6.799,6.854,267546.590
2010-02-09,6.780,6.854,6.725,6.790,187961.910
2010-02-10,6.826,6.881,6.780,6.835,138858.370
2010-02-11,6.762,6.845,6.744,6.835,152769.160
2010-02-12,6.790,6.799,6.753,6.790,114426.990
2010-02-22,6.753,6.808,6.716,6.780,101287.200
2010-02-23,6.688,6.734,6.615,6.734,155885.790
2010-02-24,6.780,6.780,6.624,6.652,147295.930
2010-02-25,6.955,7.065,6.762,6.790,556865.830
2010-02-26,6.946,7.028,6.881,6.891,221411.990
2010-03-01,6.973,7.010,6.909,6.918,204711.880
2010-03-02,6.881,6.982,6.854,6.973,204871.460
2010-03-03,7.065,7.111,6.835,6.872,501734.310
2010-03-04,6.808,7.065,6.771,7.047,290917.230
2010-03-05,6.817,6.891,6.799,6.845,166797.130
2010-03-08,6.927,7.001,6.854,6.854,183131.510
2010-03-09,6.891,6.946,6.817,6.900,113272.730
2010-03-10,6.845,6.937,6.790,6.891,127819.950
2010-03-11,6.891,6.918,6.808,6.854,119759.610
2010-03-12,6.799,6.918,6.780,6.891,134466.660
2010-03-15,6.744,6.808,6.716,6.790,103118.830
2010-03-16,6.734,6.799,6.679,6.744,73517.430
2010-03-17,6.826,6.826,6.734,6.744,113574.660
2010-03-18,6.992,7.028,6.780,6.826,348740.920
2010-03-19,6.955,7.047,6.845,6.964,273930.630
2010-03-22,6.973,7.065,6.937,6.973,314035.250
2010-03-23,6.881,7.001,6.863,6.992,154448.680
2010-03-24,6.891,6.955,6.872,6.881,111510.340
2010-03-25,6.790,6.891,6.780,6.891,139354.280
2010-03-26,6.881,6.937,6.762,6.799,133656.120
2010-03-29,7.056,7.276,6.854,6.881,602608.900
2010-03-30,7.028,7.093,6.918,6.982,270455.410
2010-03-31,6.946,7.019,6.927,7.001,158813.360
2010-04-01,7.644,7.644,6.946,6.946,1934131.350
2010-04-02,7.561,7.708,7.460,7.708,1838538.370
2010-04-06,7.543,7.607,7.396,7.543,911311.480
2010-04-07,7.525,7.635,7.488,7.543,756544.740
2010-04-08,7.423,7.672,7.387,7.515,1102029.010
2010-04-09,7.423,7.488,7.341,7.387,536007.300
2010-04-12,7.249,7.451,7.212,7.423,517845.050
2010-04-13,7.488,7.580,7.221,7.221,777218.270
2010-04-14,7.405,7.497,7.341,7.442,340564.480
2010-04-15,7.295,7.414,7.231,7.405,284113.330
2010-04-16,7.276,7.341,7.231,7.295,164747.950
2010-04-19,6.946,7.286,6.900,7.194,371129.940
2010-04-20,7.047,7.084,6.909,6.973,344332.940
2010-04-21,7.102,7.129,6.955,7.038,299017.670
2010-04-22,7.102,7.212,7.010,7.038,296799.980
2010-04-23,7.028,7.166,6.992,7.084,241532.380
2010-04-26,6.790,7.038,6.780,7.019,409247.630
2010-04-27,6.707,6.790,6.477,6.790,303462.370
