date,close,high,low,open,volume
2017-02-15,2.557,2.557,2.137,2.137,2763.000
2017-02-16,2.817,2.817,2.817,2.817,983.000
2017-02-17,3.096,3.096,3.096,3.096,1631.000
2017-02-20,3.406,3.406,3.406,3.406,2298.000
2017-02-21,3.746,3.746,3.746,3.746,3829.000
2017-02-22,4.125,4.125,4.125,4.125,3589.000
2017-02-23,4.535,4.535,4.535,4.535,4814.000
2017-02-24,4.984,4.984,4.984,4.984,11752.000
2017-02-27,5.483,5.483,5.483,5.483,11978.000
2017-02-28,6.033,6.033,6.033,6.033,15221.000
2017-03-01,6.632,6.632,6.632,6.632,14861.000
2017-03-02,7.291,7.291,7.291,7.291,34346.000
2017-03-08,8.020,8.020,8.020,8.020,115792.000
2017-03-09,8.819,8.819,8.819,8.819,46223.000
2017-03-10,9.698,9.698,9.698,9.698,27262.000
2017-03-13,10.667,10.667,9.998,10.667,4362590.000
2017-03-14,11.736,11.736,10.328,10.487,2620472.000
2017-03-15,12.915,12.915,12.135,12.355,2254727.000
2017-03-16,14.203,14.203,13.514,13.654,1240229.000
2017-03-17,14.413,15.621,14.233,15.621,4122605.000
2017-03-20,15.252,15.292,13.624,14.243,3609449.000
2017-03-21,15.392,15.811,14.682,14.982,3266328.000
2017-03-22,16.271,16.760,14.822,14.982,3257137.000
2017-03-23,16.580,17.179,16.081,16.081,3199152.000
2017-03-24,15.741,16.660,15.382,16.560,2509637.000
2017-03-27,15.641,16.041,15.292,15.581,1732773.000
2017-03-28,15.272,15.871,15.192,15.681,1464939.000
2017-03-29,14.143,14.722,13.793,14.692,2196068.000
2017-03-30,14.013,14.543,13.644,13.803,1703904.000
2017-03-31,12.984,14.163,12.785,13.883,1749799.000
2017-04-05,12.775,12.954,12.185,12.685,1284825.000
2017-04-06,12.845,13.104,12.595,12.595,1152150.000
2017-04-07,13.274,13.744,12.685,12.695,1804651.000
2017-04-10,11.946,12.855,11.946,12.785,1596030.000
2017-04-11,12.185,12.265,11.396,11.686,1161062.000
2017-04-12,11.506,12.155,11.466,12.155,1045961.000
2017-04-13,11.536,11.776,11.286,11.486,699171.000
2017-04-14,11.546,11.856,11.286,11.596,814441.000
2017-04-17,10.388,10.777,10.388,10.627,716320.000
2017-04-18,9.848,10.228,9.818,9.918,798884.000
2017-04-19,10.368,10.637,9.868,9.868,1049175.000
2017-04-20,10.048,10.268,9.888,10.268,744869.000
2017-04-21,9.549,10.118,9.499,10.058,642996.000
2017-04-24,9.569,9.768,8.889,9.439,729946.000
2017-04-25,9.499,9.668,9.399,9.559,531754.000
2017-04-26,9.678,9.858,9.229,9.389,729011.000
2017-04-27,10.228,10.358,9.499,9.549,1200449.000
2017-04-28,10.118,10.288,9.938,10.038,741611.000
2017-05-02,10.028,10.208,9.908,9.988,552902.000
2017-05-03,10.527,10.857,9.978,10.008,1114287.000
2017-05-04,10.138,10.348,10.088,10.278,784287.000
2017-05-05,9.728,10.118,9.698,9.988,598042.000
2017-05-08,9.009,9.658,8.989,9.658,548480.000
2017-05-09,9.269,9.289,8.809,8.949,448109.000
2017-05-10,9.099,9.589,9.039,9.589,540879.000
2017-05-11,8.969,8.999,8.540,8.829,611550.000
2017-05-12,9.099,9.239,8.750,8.879,592169.000
2017-05-15,8.909,9.219,8.849,9.189,464185.000
2017-05-16,9.109,9.129,8.590,8.740,606511.000
2017-05-17,9.169,9.349,9.049,9.089,639952.000
2017-05-18,9.129,9.489,9.049,9.289,742213.000
2017-05-19,8.849,8.989,8.740,8.869,492584.000
2017-05-22,8.580,8.949,8.540,8.780,382858.000
2017-05-23,7.741,8.640,7.721,8.560,652227.000
2017-05-24,7.761,7.811,7.371,7.661,428307.000
2017-05-25,7.751,7.841,7.421,7.741,492638.000
2017-05-26,7.821,8.040,7.641,7.711,472315.000
2017-05-31,7.731,8.050,7.691,7.990,416599.000
2017-06-01,7.201,7.681,7.131,7.621,452712.000
2017-06-02,7.311,7.391,7.022,7.131,394194.000
2017-06-05,7.371,7.441,7.321,7.391,324607.000
2017-06-06,7.341,7.361,7.191,7.341,292401.000
2017-06-07,7.671,7.771,7.311,7.371,664703.000
2017-06-08,7.571,7.731,7.501,7.611,467758.000
2017-06-09,7.541,7.641,7.391,7.491,374193.000
2017-06-12,7.261,7.461,7.241,7.421,313906.000
2017-06-13,7.521,7.661,7.201,7.231,631211.000
2017-06-14,7.541,7.571,7.351,7.411,467795.000
2017-06-15,8.300,8.300,7.451,7.481,955542.000
2017-06-16,8.520,8.849,8.420,8.590,1787303.000
2017-06-19,8.380,8.520,8.300,8.320,686811.000
2017-06-20,8.430,8.580,8.250,8.320,720432.000
2017-06-21,8.200,8.430,8.100,8.400,593824.000
2017-06-22,8.000,8.340,7.990,8.210,447306.000
2017-06-23,7.931,8.010,7.741,7.911,415413.000
2017-06-26,8.050,8.090,7.881,7.931,346004.000
2017-06-27,8.250,8.330,7.950,8.000,596389.000
2017-06-28,8.090,8.260,8.070,8.140,406475.000
2017-06-29,8.060,8.220,8.050,8.050,320634.000
2017-06-30,8.130,8.180,7.950,7.990,301156.000
2017-07-03,8.160,8.170,8.030,8.140,277903.000
2017-07-04,8.190,8.320,8.100,8.120,444655.000
2017-07-05,8.380,8.390,8.120,8.140,716798.000
2017-07-06,8.300,8.380,8.150,8.310,577328.000
2017-07-07,9.130,9.130,8.190,8.230,1493739.000
2017-07-10,9.550,9.980,8.950,9.140,2267015.000
2017-07-11,8.970,9.390,8.890,9.290,1164252.000
2017-07-12,9.150,9.170,8.820,8.820,732518.000
2017-07-13,9.240,9.600,8.970,9.110,1096024.000
2017-07-14,9.000,9.160,8.940,9.080,550971.000
2017-07-17,8.330,9.070,8.110,8.980,747828.000
2017-07-18,8.440,8.490,8.120,8.200,435694.000
2017-07-19,9.150,9.260,8.370,8.370,1278582.000
2017-07-20,9.060,9.140,8.840,9.010,847834.000
2017-07-21,8.960,9.230,8.900,9.010,578877.000
2017-07-24,8.950,9.090,8.830,8.830,431823.000
2017-07-25,9.190,9.220,8.870,8.930,788997.000
2017-07-26,9.130,9.520,9.100,9.440,810470.000
2017-07-27,8.960,9.110,8.710,9.100,641646.000
2017-07-28,8.990,9.100,8.810,8.900,501482.000
2017-07-31,9.440,9.660,8.920,9.000,1194396.000
2017-08-01,9.160,9.380,9.050,9.380,792480.000
2017-08-02,9.040,9.330,8.960,9.160,743274.000
2017-08-03,9.100,9.180,8.880,8.910,556199.000
2017-08-04,9.090,9.360,9.070,9.110,783193.000
2017-08-07,8.990,9.040,8.750,8.900,566366.000
2017-08-08,9.150,9.350,8.940,9.020,804635.000
2017-08-09,9.200,9.260,9.000,9.210,592433.000
2017-08-10,9.370,9.590,9.120,9.280,1247488.000
2017-08-11,8.830,9.410,8.700,9.380,1052765.000
2017-08-14,8.820,8.900,8.520,8.550,492469.000
2017-08-15,8.750,8.880,8.660,8.720,351705.000
2017-08-16,8.600,8.730,8.530,8.690,362829.000
2017-08-17,8.700,8.870,8.650,8.790,351732.000
2017-08-18,8.560,8.630,8.510,8.590,328772.000
2017-08-21,8.610,8.630,8.520,8.520,207994.000
2017-08-22,8.710,8.800,8.550,8.580,401909.000
2017-08-23,8.460,8.640,8.420,8.600,347773.000
2017-08-24,8.240,8.520,8.210,8.450,295857.000
2017-08-25,8.400,8.460,8.250,8.290,238405.000
2017-08-28,8.570,8.660,8.350,8.360,386134.000
2017-08-29,9.220,9.430,8.610,8.630,1874316.000
2017-08-30,8.960,9.090,8.680,8.800,1108044.000
2017-08-31,9.140,9.350,8.840,8.940,938181.000
2017-09-01,9.210,9.450,9.070,9.190,1161513.000
2017-09-04,9.300,9.600,9.210,9.400,1011546.000
2017-09-05,9.060,9.240,8.930,9.220,657466.000
2017-09-06,9.110,9.350,8.950,8.970,608072.000
2017-09-07,8.900,9.090,8.880,9.050,578032.000
2017-09-08,8.960,9.080,8.890,8.970,351041.800
2017-09-11,9.040,9.040,8.800,8.850,335910.260
2017-09-12,8.900,9.080,8.870,9.060,421361.930
2017-09-13,8.910,8.920,8.790,8.830,293838.250
2017-09-14,8.720,8.890,8.700,8.860,362174.340
2017-09-15,8.640,8.790,8.600,8.700,237285.880
2017-09-18,8.710,8.730,8.590,8.600,168534.200
2017-09-19,8.670,8.750,8.650,8.700,165495.140
2017-09-20,8.930,8.990,8.620,8.670,535072.880
2017-09-21,8.660,8.910,8.650,8.850,371016.060
2017-09-22,8.560,8.680,8.480,8.660,201271.000
2017-11-20,7.700,7.990,7.700,7.700,491889.000
2017-11-21,7.180,7.480,7.070,7.350,445924.000
2017-11-22,7.260,7.380,7.090,7.110,261415.000
2017-11-23,7.050,7.360,7.040,7.250,228368.000
2017-11-24,6.800,7.030,6.620,7.000,295265.000
2017-11-27,6.650,6.780,6.610,6.780,176012.000
2017-11-28,6.720,6.750,6.640,6.650,129514.000
2017-11-29,7.020,7.300,6.700,6.720,362610.000
2017-11-30,6.890,7.010,6.860,6.970,191878.000
2017-12-01,6.900,6.950,6.830,6.850,108649.000
2017-12-04,6.950,7.120,6.870,6.910,196416.000
2017-12-05,6.580,6.900,6.370,6.900,231999.000
2017-12-06,6.510,6.580,6.310,6.460,201594.000
2017-12-07,6.500,6.600,6.400,6.500,146396.000
2017-12-08,6.590,6.610,6.420,6.450,160284.000
2017-12-11,6.640,6.650,6.550,6.580,115918.000
2017-12-12,6.500,6.640,6.480,6.630,118349.000
2017-12-13,6.500,6.510,6.420,6.470,90185.000
2017-12-14,6.560,6.700,6.550,6.570,169477.000
2017-12-15,6.520,6.560,6.430,6.500,138273.000
2017-12-18,6.520,6.580,6.460,6.560,101829.000
2017-12-19,6.500,6.540,6.470,6.520,97400.000
2017-12-20,6.330,6.500,6.310,6.500,145945.000
2017-12-21,6.140,6.320,6.010,6.290,192379.000
2017-12-22,6.180,6.310,6.080,6.110,151329.000
2017-12-25,6.260,6.430,6.200,6.200,211850.000
2017-12-26,6.510,6.710,6.100,6.160,425978.000
2017-12-27,6.930,7.110,6.410,6.430,768689.000
2017-12-28,6.990,7.210,6.610,6.800,722410.070
2017-12-29,6.760,6.960,6.750,6.900,367821.240
2018-01-02,6.800,6.920,6.730,6.730,240224.480
2018-01-03,6.810,6.950,6.750,6.810,283382.370
2018-01-04,6.730,6.790,6.670,6.740,227761.000
2018-01-05,6.750,6.830,6.670,6.750,247697.480
2018-01-08,6.830,6.890,6.670,6.700,297779.270
2018-01-09,6.720,6.830,6.700,6.800,213773.880
2018-01-10,6.680,6.820,6.640,6.700,198902.400
2018-01-11,6.730,6.820,6.650,6.670,217905.820
2018-01-12,6.620,6.740,6.610,6.700,188254.930
2018-01-15,6.320,6.710,6.300,6.680,245753.380
2018-01-16,6.340,6.440,6.310,6.330,157087.940
2018-01-17,6.290,6.350,6.150,6.330,170582.680
2018-01-18,6.450,6.580,6.230,6.250,255978.600
2018-01-19,6.520,6.580,6.360,6.380,259920.890
2018-01-22,6.460,6.500,6.370,6.500,171511.560
2018-01-23,7.110,7.110,6.420,6.460,474392.030
2018-01-24,7.280,7.570,7.220,7.400,1313749.050
2018-01-25,7.560,7.800,7.270,7.270,1124153.010
2018-01-26,7.220,7.340,7.120,7.200,673416.490
2018-01-29,7.000,7.230,6.900,7.160,494924.370
2018-01-30,6.800,6.950,6.770,6.930,366916.360
2018-01-31,6.550,6.730,6.490,6.730,349027.220
2018-02-01,6.150,6.630,6.100,6.510,325779.250
2018-02-02,6.450,6.580,5.800,6.090,390854.690
2018-02-05,6.300,6.410,6.150,6.200,215548.030
2018-02-06,6.170,6.660,6.150,6.170,393635.400
2018-02-07,6.260,6.420,6.000,6.210,282762.170
2018-02-08,6.180,6.250,6.100,6.170,189238.800
2018-02-09,5.770,6.140,5.640,6.070,273755.160
2018-02-12,5.840,5.890,5.780,5.810,140227.570
2018-02-13,5.790,5.920,5.770,5.870,140309.800
2018-02-14,5.720,5.830,5.660,5.800,126435.770
2018-02-22,5.800,5.880,5.580,5.640,179003.950
2018-02-23,5.840,5.860,5.710,5.800,135554.790
2018-02-26,6.030,6.050,5.820,5.830,240253.570
2018-02-27,6.070,6.140,5.930,5.990,236198.550
2018-02-28,6.120,6.300,5.920,5.980,251282.780
2018-03-01,6.080,6.150,6.010,6.050,158373.040
2018-03-02,6.050,6.150,5.990,6.030,181970.680
2018-03-05,5.990,6.080,5.960,6.060,150787.580
2018-03-06,6.130,6.280,5.920,6.010,285220.310
2018-03-07,6.040,6.170,6.030,6.130,175550.000
2018-03-08,6.050,6.150,5.960,6.010,143485.000
2018-03-09,6.120,6.150,6.010,6.050,229920.000
2018-03-12,6.200,6.240,6.120,6.140,261380.000
2018-03-13,6.240,6.370,6.130,6.190,338170.120
2018-03-14,6.140,6.280,6.110,6.150,206727.400
2018-03-15,6.030,6.170,6.000,6.110,193141.000
2018-03-16,5.970,6.070,5.960,6.030,124610.000
2018-03-19,5.950,5.990,5.850,5.950,104356.000
2018-03-20,6.030,6.110,5.900,5.950,133690.000
2018-03-21,6.190,6.280,6.000,6.000,337692.000
2018-03-22,6.060,6.170,6.040,6.160,241568.000
2018-03-23,6.190,6.670,5.820,5.980,764570.000
2018-03-26,6.310,6.360,6.110,6.140,632083.000
2018-03-27,6.600,6.670,6.110,6.220,864209.000
2018-03-28,6.420,6.650,6.380,6.430,593835.340
2018-03-29,6.310,6.360,6.260,6.260,345093.680
2018-03-30,6.240,6.320,6.210,6.270,277508.800
2018-04-02,6.430,6.450,6.240,6.240,480915.170
2018-04-03,6.260,6.530,6.250,6.430,432033.000
2018-04-04,6.260,6.340,6.150,6.180,300893.050
2018-04-09,6.200,6.300,6.140,6.200,239740.000
2018-04-10,6.240,6.260,6.160,6.170,210744.050
2018-04-11,6.440,6.520,6.180,6.250,583766.000
2018-04-12,6.540,6.580,6.330,6.390,721651.000
2018-04-13,6.310,6.430,6.300,6.400,417699.000
2018-04-16,6.330,6.460,6.300,6.390,314023.000
2018-04-17,6.070,6.340,5.900,6.300,408843.430
2018-04-18,5.940,6.050,5.800,6.030,277977.420
2018-04-19,6.040,6.060,5.960,5.990,239286.000
2018-04-20,5.780,6.000,5.750,6.000,255661.000
