date,close,high,low,open,volume
2017-09-07,43.85,44.15,43.81,44.06,1093927.0
1997-03-28,12.648,13.728,12.062999999999999,12.062999999999999,313516.17
1997-03-31,12.502,12.878,12.249,12.444,40689.85
1997-04-01,12.36,12.533,12.311,12.502,21236.52
1997-04-02,12.444,12.798,12.311,12.4,18306.27
1997-04-03,12.488,12.568,12.355,12.444,13581.15
1997-04-04,12.674000000000001,12.931,12.493,12.493,27827.99
1997-04-07,12.847000000000001,13.064,12.4,12.665,34959.71
1997-04-08,12.533,12.878,12.488,12.878,17153.95
1997-04-09,12.577,12.687999999999999,12.4,12.404000000000002,18072.78
1997-04-10,12.4,12.577,12.4,12.577,16622.61
1997-04-11,12.165,12.4,12.134,12.311,19080.59
1997-04-14,12.347000000000001,12.798,12.214,12.222999999999999,10373.5
1997-04-15,12.311,12.564,12.258,12.444,5680.17
1997-04-16,12.231,12.4,12.134,12.270999999999999,8903.91
1997-04-17,12.177999999999999,12.222999999999999,12.134,12.134,9633.66
1997-04-18,12.116,12.333,12.09,12.311,7589.9
1997-04-21,12.187000000000001,12.355,12.116,12.311,10955.3
1997-04-22,12.169,12.222999999999999,12.09,12.2,10133.88
1997-04-23,12.378,12.620999999999999,12.155999999999999,12.169,15180.0
1997-04-24,12.218,12.395,11.957,12.355,11843.0
1997-04-25,12.634,13.055,12.09,12.350999999999999,44805.5
1997-04-28,12.116,13.064,12.09,12.177999999999999,18141.0
1997-04-29,11.882,12.311,11.735,12.134,16494.36
1997-04-30,12.059000000000001,12.262,11.78,11.868,10171.6
1997-05-05,12.245,12.395,12.09,12.09,14460.22
1997-05-06,12.577,12.838,12.155999999999999,12.267000000000001,35848.27
1997-05-07,12.519,12.745,12.311,12.665,22766.55
1997-05-08,11.975,12.838,11.957,12.519,24744.5
1997-05-09,12.258,12.311,11.845999999999998,11.966,15422.72
1997-05-12,12.214,12.4,12.177999999999999,12.311,20297.1
1997-05-13,11.988,12.214,11.868,12.214,12758.03
1997-05-14,11.523,12.001,11.514000000000001,12.001,13911.0
1997-05-15,11.797,11.913,11.425,11.514000000000001,7818.25
1997-05-16,10.792,11.603,10.62,11.036,14603.11
1997-05-19,11.164000000000001,11.293,10.805,10.805,6802.31
1997-05-20,11.585,11.735,11.225999999999999,11.425,10562.83
1997-05-21,11.169,11.603,11.049000000000001,11.603,8367.6
1997-05-22,10.052999999999999,10.85,10.052999999999999,10.052999999999999,16229.0
